id,local_name,english_name,language,language_code,countries,continent,regions,cultures,time_of_day,time_of_day_more,type_of_dish,type_of_dish_more,utensils,drink,occasions,occasions_more,ingredients,recipe,more_details,public_cc_image_url,public_cc_image_caption,uploaded_image_name,uploaded_image_url,uploaded_image_caption
887,Ekuru ati ata dindin,E/ku/ru,Yoruba,yor,Nigeria,Africa,South west,,"['lunch', 'dinner']",,['Main dish - eaten with sides'],,Hand,,both,When celebrating twins,"salt, Blended beans or Lentils, Bouillon Cubes (your Maggi, Knorr etc), Onions, Ponmo, Blended Fresh Pepper without Tomatoes, Moi moi leaf plant (Thaumatococcus danielli)",https://sisijemimah.com/2016/03/01/ekuru-ati-ata-dindin/,,https://upload.wikimedia.org/wikipedia/commons/e/e4/Ekuru.jpg,"Ekuru garnished with sauce and fish served in a plate, placed on a tray. The ekuru appears to be partly eaten with a fork which is slightly visible. There's also a pure water plastic on the tray which appears to have been emptied.",,,
866,Dodo Oniyeri,Fried plantain in Egg Blanket,Yoruba,yor,Nigeria,Africa,Southwestern Nigeria,Yoruba,['anytime'],,['Small plate / bowl for sharing'],,Fork,,regular,,"tomato, onion, thyme, salt, egg, Plantain, Scotch Bonnet",https://m.youtube.com/watch?v=bgs1t5kxwn4,,No CC Images Available,,,,
432,Ìṣu sisun ati Epo pupa,Roasted yam and palm oil,Yoruba,yor,Nigeria,Africa,Southwest Nigeria,,"['lunch', 'snack']",,"['Starter', 'Small plate / bowl for sharing']",,fingers; fork,,regular,,"palm oil, yam, salt",,,No CC Images Available,,,,
431,Dundun / Isu Didin ati Ata Dindin,Fried Yam and Fried Sauce,Yoruba,yor,Nigeria,Africa,,,['lunch'],,['Starter'],,fingers; fork,,regular,,"onion, palm oil, yam, bell pepper, Scotch Bonnet, cooking oil",https://sisijemimah.com/2015/08/02/fried-yam-dundun-and-ata-dindin/,,https://upload.wikimedia.org/wikipedia/commons/e/ea/Fried_yam.jpg,"Fried yeam with fried red sauce, chicken and some green sauce likely kpakpo shito.",,,
388,Adalu,Beans and Corn pottage,Yoruba,yor,Nigeria,Africa,South-west,,['anytime'],,['Main dish - stand alone (e.g. one pot meal)'],,Spoon,Water,both,,"onion, palm oil, salt, Honey Beans ( Ewa Oloyin ), Fresh corn, blended fresh pepper (more or less, depending on your palate), Powdered Crayfish, Smoked Fish ( shredded ), chopped efinrin leaves (optional but recommended), Bouillon Cubes (your Maggi, Knorr etc)",,,https://upload.wikimedia.org/wikipedia/commons/0/0f/Beans_and_Maize_Porridge%3BAdalu.jpg,Adalu presumably served in a bowl. The dish is not fully visible.,,,
387,Egbo,,Yoruba,yor,Nigeria,Africa,South-west,Yoruba,['anytime'],,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",,"Spoon, fingers",Water,both,,"corn, salt, water",,,https://upload.wikimedia.org/wikipedia/commons/4/45/Egbo_%28Food%29.jpg,Egbo served in a plate.,,,
386,EKURU,,Yoruba,yor,Nigeria,Africa,South-west,Yoruba,"['breakfast', 'lunch', 'dinner', 'snack', 'anytime', 'other']",,"['Main dish - eaten with sides', 'Other']",,"Spoon, fingers",Water,both,,"Beans, water",,,No CC Images Available,,,,
384,Emu,Palm wine,Yoruba,yor,Nigeria,Africa,South-west,,['other'],Wine,['Starter'],,Cup,,both,,Top of Palm tree,,It is a local wine,https://upload.wikimedia.org/wikipedia/commons/a/ad/Mmanya_nkwu.jpg,"Emu being poured into a traditional bowl. The hands, food of the pourer is visible in the photo.",,,
348,Boli ati Epa,Roasted Plantain and Groundnut,Yoruba,yor,Nigeria,Africa,Southwest Nigeria,Yoruba,['snack'],,['Starter'],,fingers,,regular,,"Plantain, Groundnut",,https://en.wikipedia.org/wiki/Boli_(plantain),No CC Images Available,,,,
347,Aadun,Sweetness,Yoruba,yor,Nigeria,Africa,Southwest Nigeria,Yoruba,['snack'],,['Starter'],,fingers,,regular,,"palm oil, salt, corn flower, chilli pepper",,https://en.wikipedia.org/wiki/Aadun,https://upload.wikimedia.org/wikipedia/commons/a/aa/%C3%80%C3%A1d%C3%B9n2.jpg,Aadun served on a leaf.,,,
234,Pupuru,Instant cassava flour,Yoruba,yor,Nigeria,Africa,South West,Yoruba,"['lunch', 'dinner']",,"['Side dish', 'Small plate / bowl served as a part of a collection']",,Fingers,No,regular,,"Boiling water, Cassava flour",,,https://upload.wikimedia.org/wikipedia/commons/f/f5/Pupuru_%28Cassava_flour%29.jpg,Pupuru served (with an unrecognizable soup) in a plate.,,,
204,Garri ati Epa,Cassava flakes and roasted groundnut,Yoruba,yor,Nigeria,Africa,,Southwest Nigeria,['snack'],,['Starter'],,Spoon,Cold water,regular,,"Garri, Groundnut",,,No CC Images Available,,,,
203,Moi Moi Eleyin,Boiled Bean Pudding with Boiled Eggs,Yoruba,yor,Nigeria,Africa,,Southwest Nigeria,['breakfast'],,['Small plate / bowl served as a part of a collection'],,"Spoon, fork",,regular,,"Eggs, Scotch Bonnet, Sweet Beans (Honey Beans), Groundnut oil",,Link: https://en.m.wikipedia.org/wiki/Moin_moin,https://upload.wikimedia.org/wikipedia/commons/5/53/Moi_moi_with_fresh_fish_and_boiled_egg.jpg,Moi moi with fried fish and boiled egg.,,,
202,Indomie ati Eyin ati Dodo,Indomie Noodles with Egg and Plaintain,Yoruba,yor,Nigeria,Africa,,,['anytime'],,['Small plate / bowl for sharing'],,Fork,,regular,,"onion, Eggs, Plantain, Indomie Noodles",,,No CC Images Available,,,,
201,Èbá ati Ila Alasepo,Cooked cassava flakes and Okra soup,Yoruba,yor,Nigeria,Africa,,Yoruba Ethnic Group,"['lunch', 'dinner']",,['Main dish - stand alone (e.g. one pot meal)'],,"fingers, fork",,regular,,"palm oil, bell pepper, beef, okra, Garri, locust beans, Scotch Bonnet",https://sisijemimah.com/2015/10/30/nigerian-okra-soup/,,https://upload.wikimedia.org/wikipedia/commons/a/a3/Nigerian_Food.jpg,Close-up photo of Eba and okra garnished with dry fish.,201.jpg,https://drive.google.com/file/d/1jFecd31BxK3fmVDuZB6MoOwRdzYtMIDx/view?usp=sharing,"Eba served in bowl and okra served in bowl. Both appears to be slighly eaten. There appears to be some protein in the okra soup. The eba has a small leaf placed on top, possibly to garnish it. There is a knife partly visible placed on the eba bowl. There is spoon and likely fork placed in the okra soap bowl. There is a glass and a bottle of drink also partly visible in the photo."
173,Asaro,Yam Porridge,Yoruba,yor,Nigeria,Africa,Sothwestern Nigeria,Yoruba Ethnic Group,"['lunch', 'dinner']",,['Main dish - stand alone (e.g. one pot meal)'],,Fork,,regular,,"onion, Yam, pepper, Palm oil",,https://en.wikipedia.org/wiki/Asaro_(food),https://upload.wikimedia.org/wikipedia/commons/7/77/Yam_porridge.jpg,Yam porridge garnished with vegetables and pepper and served in a plate. The spoon is partly visible.,,,
111,Isu ati Eyin,Boiled Yam with Fried Eggs or Egg Stew,Yoruba,yor,Nigeria,Africa,Southwestern (Nigeria),Yoruba Ethnic Group,['breakfast'],,['Main dish - stand alone (e.g. one pot meal)'],,Fork,"Tea, Water",regular,,"Yam, Eggs",,,https://upload.wikimedia.org/wikipedia/commons/b/be/Boiled_yam_with_fried_egg.jpg,Boiled yam with fried eggs. The egg appeared fried with pepper.,,,
109,"Amala, Gbegiri and Ewedu",,Yoruba,yor,Nigeria,Africa,South west,Yoruba,['anytime'],,['Main dish - stand alone (e.g. one pot meal)'],,Hand,Any drink,both,,"yam, Blended beans or Lentils, Jute leaf",,,https://upload.wikimedia.org/wikipedia/commons/1/1b/Amala_and_Gbegiri_with_Ewedu_soup.jpg,Amala served with gbegiri and ewedu and different kinds of proteins like ponmo and beef.,,,
107,Ẹfọ Ẹlẹgusi,Vegetable soup with Egusi,Yoruba,yor,Nigeria,Africa,South western Nigeria,Yoruba,"['breakfast', 'lunch', 'dinner', 'anytime']",,['Main dish - eaten with sides'],,Fork; Spoon,Any,both,,"salt, pepper, Palm oil, Melon Seeds, Vegetables",,,https://upload.wikimedia.org/wikipedia/commons/c/c1/Plates_of_Egusi_Soup_with_vegetables_and_wrapped_Pounded_Yam.jpg,"Egusi soup with vegetables and wrapped pounded yam. The egusi is served in a plastic bowl, separately from the wrapped pounded yam.",,,
98,Iyan ati Egusi,Pounded yam and Melon soup,Yoruba,yor,Nigeria,Africa,West Africa,Yoruba,"['lunch', 'dinner']",,"['Soup', 'Main dish - stand alone (e.g. one pot meal)']",,Fingers,Water,both,"Wedding ceremonies, birthdays, Christmas","palm oil, yam, salt, fish, Maggi, pepper, meat, Melon Seeds, Vegetables",,,https://upload.wikimedia.org/wikipedia/commons/c/c1/Plates_of_Egusi_Soup_with_vegetables_and_wrapped_Pounded_Yam.jpg,"Egusi soup with vegetables and wrapped pounded yam. The egusi is served in a plastic bowl, separately from the wrapped pounded yam.",,,
31,Àmàlà pelu obe Ewédú ati eran meji,Yam flour with Jute Leaves and two small beefs,Yoruba,yor,Nigeria,Africa,Southwestern (Nigeria),Yoruba Ethnic Group,"['lunch', 'dinner', 'anytime']",,['Main dish - eaten with sides'],,Right hand,"Water, any cold drink.",regular,,"beef, Yam, Jute leaf, locust beans",,,No CC Images Available,,31.jpg,https://drive.google.com/file/d/14lU_joVfNCmyVc5yBZrNqStqnRiNprRL/view?usp=sharing,"The image shows a bowl of Àmàlà (yam flour), blackish and solid, with Ewédú (Jute leaves) soup and Iru (locust beans). The Ewédú is greenish in color. In the image, there is also blended tomato sauce with Ata Rodo  (scotch bonnet), reddish in color and two small beef."
470,Ojojo,Water yam fritters,Yoruba,yor,Nigeria,Africa,South-West,Yorùbá people,"['breakfast', 'snack']",,"['Starter', 'Small plate / bowl for sharing', 'Dessert']",,Fingers,,special,"Weddings, Burials, Family celebrations","pepper, Water yam, onions",https://sisijemimah.com/2016/01/22/ojojo-yam-fritters/,,https://upload.wikimedia.org/wikipedia/commons/1/15/%E1%BB%8C%CC%80j%E1%BB%8D%CC%80j%E1%BB%8D%CC%80_%28Yam_Fritters%29.jpg,"Ojojo served in a bowl. The photo also shows pap served in bowl, a partly visible spoon, and a tin likely powdered milk. They are all placed on a tray.",,,
199,Ila Alasepo,Okra Soup,Yoruba,yor,Nigeria,Africa,,Southwest Nigeria,"['lunch', 'dinner']",,"['Soup', 'Main dish - eaten with sides']",,Fingers,,regular,,"bell pepper, beef, okra, locust beans, Crayfish, Scotch Bonnet",https://www.myactivekitchen.com/ila-alasepo-recipe/,,https://upload.wikimedia.org/wikipedia/commons/c/c4/Okro_Soup_with_bushmeat.jpg,Okra soap with bush meat.,,,
196,Ẹwà Rirọ,Bean Porridge,Yoruba,yor,Nigeria,Africa,Southwestern Nigeria,Yoruba Ethnic Group,['anytime'],,['Main dish - stand alone (e.g. one pot meal)'],,"Spoon, fork",,regular,,"onion, palm oil, Scotch Bonnet, Sweet Beans (Honey Beans)","https://eatwellabi.com/nigerian-beans-porridge-ewa-riro/#:~:text=Nigerian%20beans%20porridge%2C%20also%20known,and%20is%20perfect%20for%20vegetarians.",,https://upload.wikimedia.org/wikipedia/commons/a/a3/Beans_and_plantain.jpg,Bean pottage with fried plantain.,,,
84,Iyan àti Ẹfọ Riro,Pounded yam and Vegetables,Yoruba,yor,Nigeria,Africa,Yorùbá,,['anytime'],,['Main dish - stand alone (e.g. one pot meal)'],,"Fingers, knife and fork",No,regular,,"vegetable shortening, Yam",,,https://en.wikipedia.org/wiki/Pounded_yam#/media/File:Iyan_&_Efo-Riro_(7370530836).jpg,Pounded yam with vegetables and protein likely meat. There is a lot of pepper sauce shown in this dish.,,,
66,Olele/ Moi-moi,Steamed beans pudding,Yoruba,yor,Nigeria,Africa,South-West,Yorùbá people,"['breakfast', 'lunch', 'dinner', 'anytime']",,['Side dish'],,"Spoon, knife and fork",,both,"Weddings, Funerals, any special holiday","salt, pepper, Blended beans or Lentils",,"Originating from the Yorùbá people, it's name is actually Olele, but has been shortened to Moi-moi because of it's ability to stick to the teeth or roof of your mouth. It is typically eaten with Pap/ Ogi or Rice or Bread.",https://upload.wikimedia.org/wikipedia/commons/a/a0/Moi_moi_%28ilele%29.jpg,"The photo shows Moi moi still wrapped in leaves  in a container, likly pot.",,,
68,Àkàrà / Acaraje,Fried beans pudding,Yoruba,yor,"Nigeria, Brazil","Africa, South America",Nigeria,Yorùbá,"['breakfast', 'lunch', 'dinner', 'snack', 'anytime']",,['Side dish'],,Fingers,,both,Certain funerals,"onion, black eyed pea, salt, pepper",https://youtu.be/cqAMOlnqPVo?si=EN42x-M2V9zubYnH,"It originated from the Yorùbá people of South-West, Nigeria but slowly made it's way to the Baha people of Brazil. It can be made by skinning the beans after being soaked for a while or with powdered beans, which is hydrated with a bit of water, and seasoning of choice, fluffed and then set aside for frying.",https://upload.wikimedia.org/wikipedia/commons/b/bb/Beans_Ball-Akara.jpg,Close-up photo of a couple of Akara.,,,
656,Fumbwa au croupion de dinde fumé,,"Lingala, French","lin, fra","Nigeria, Cameroon, Democratic Republic of the Congo, Republic of the Congo, Gabon",Africa,"Nord-Ubangi, kinshasa, lubumbashi",,"['breakfast', 'lunch', 'dinner']",,"['Starter', 'Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",,,,both,,"smoked turkey rumps, peanut paste, fresh tomatoes, white onion, garlic cloves, green onion stalk, pinch of spices",,"Fumbwa whose scientific name Gnetum africanum"" is a plant from the tropical forest of the Congo basin. It is also known under the name of nkumu in Gabon, the names of okok or eru in Cameroonian gastronomy, koko in Congo Brazzaville and the Central African Republic or even Afang in Nigeria. In Oubangui in the north of the Democratic Republic of Congo, the Gnetum plant is used as a remedy for nausea and is considered an antidote against certain types of poison.",No CC Images Available,,,,
161,Fufu,,Twi,twi,"Nigeria, Cameroon, Ivory Coast",Africa,,,"['lunch', 'dinner']","It is served with the soup of one's choice. Light soup, groundnut soup, palm nut soup, green soup, etc with a variety of meats and fishes.",['Main dish - stand alone (e.g. one pot meal)'],,Mortar and pestle,,both,"During yam festival, yam fufu is eaten. Fufu is eaten during festive occasions like naming ceremonies, Christmas. It's eaten at funerals too","Casava, Plantain, Cocoyam",,"It's prepared in different ways based on the ethnic group. For akans in Ghana, it's made by pounding Cassava and plantain. For the North, it's made with yam. Other parts of Ghana use cocoyam.",https://upload.wikimedia.org/wikipedia/commons/9/9c/Fufu_1.jpg,Close-up photo of fufu.,,,
475,Cocoyam chips,Coco chips,English,eng,"Nigeria, Ghana",Africa,,,['snack'],,['Starter'],,Fingers,,regular,,"salt, Sugar, Cocoyam",https://cookpad.com/ng/recipes/9193767-cocoyam-chips,It is cocoyam that is mixed with sugar and salt after which it will be fried until it is crispy and crunchy. It is majorly eaten as a snack,No CC Images Available,,,,
526,Omisagwe,Groundnut soup,Esan,ish,"Nigeria, Ghana",Africa,south(Nigeria),,"['lunch', 'dinner']",,"['Soup', 'Main dish - eaten with sides']",,"fork, fingers, spoon",,regular,,"onion, palm oil, pepper, meat, locust beans, Crayfish, Stockfish, groundnut, bitter leaf, uziza leaf",,https://guardian.ng/life/groundnut-soup-omisagwe-recipe/,No CC Images Available,,,,
427,Jollof,,Unknown,Unknown,"Nigeria, Ghana",Africa,Accra,,"['lunch', 'dinner']",,['Main dish - eaten with sides'],,Fork,Water,both,"Parties (birthdays, anniversaries, funerals)","tomato, black pepper, onion, thyme, salt, bay leaves, cumin, garlic, tomato paste, rice, Seasoning, Olive oil","https://carolinarice.com/recipes/jollof-rice/?gad_source=1&gclid=CjwKCAjwwr6wBhBcEiwAfMEQsz98c2h_my0WTq3DkF3fkB9-_QwEm5feBViu0ANAJB0f1dTzr7pDHxoCRqMQAvD_BwE
https://www.allrecipes.com/chef-johns-jollof-rice-recipe-7499757",,https://upload.wikimedia.org/wikipedia/commons/0/0d/Jollof_%28Jollof-_Rice%29.jpg,Close-up photo of jollof rice. The dish is not fully visible.,,,
472,Yam and plantain porridge,Yam porridge,English,eng,"Nigeria, Togo, Benin",Africa,"South West (Nigeria ), Benin Republic,  Togo",Yoruba,"['breakfast', 'lunch', 'dinner', 'anytime']",,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",,Spoon,Water,regular,,"salt, fish, Yam, pepper, Palm oil, Plantain, Seasoning",,,No CC Images Available,,,,
67,Ẹwà Agoyin,Mashed beans,Yoruba,yor,"Nigeria, Togo, Benin",Africa,,,['dinner'],,['Main dish - eaten with sides'],,Spoon,,regular,,"black eyed pea, Caramelised pepper sauce",https://youtu.be/QGhE1Y5UKCE?si=ejB4DMbkPJilTXYy,This is a Togolese/ Beninese dish nade popular in Nigeria by the migration of their people into Nigeria in the 70s.,https://upload.wikimedia.org/wikipedia/commons/6/68/Ewa_agoyin.jpg,"Close-up photo of Ewa Agoyin served possibly in plate, garnished with one green leaf. There's a pepper-like sauce blurred out in the backgroud of the photo.",,,
69,Iyán/ Ruam-Yo,Pounded yam,"Yoruba, Tiv, Ebira","yor, tiv, igb","Nigeria, Togo, Benin, Côte d'Ivoire",Africa,"South-West,  Middle belt (Nigeria)",,"['lunch', 'dinner']",,['Small plate / bowl served as a part of a collection'],,"Fingers, Spoon",,both,"Weddings, Funerals, Country-wide holidays",Yam,,,https://live.staticflickr.com/3058/2853745157_7828b4b546_k.jpg,Iyan in a plate.,,,
682,beignet koki / Akara,Cowpea(white beans) Akara,French,fra,"Nigeria, Togo, Cameroon, Ghana",Africa,,,['anytime'],,['Starter'],,"fork,fingers",any,regular,,"salt, pepper, Palm oil, water, black-eyed peas (koki)",https://snackboxkmer.com/blogs/beignets/recette-de-beignet-koki,"Called Beignet koki in Cameroon, Akra in Ghana, Akaras in Nigeria, and Gaou in Togo. They are made from black-eyed peas (cornilles) soaked in preheated red palm oil. In Cameroon, they are sold in neighborhoods or markets and are typically accompanied by cassava sticks(bobolo) with a bit of chili sauce. They can also be eaten on their own when made crispy.",No CC Images Available,,,,
662,Saag,No,Urdu,urd,Pakistan,Asia,Na,Punjabi,"['lunch', 'dinner']",,['Main dish - stand alone (e.g. one pot meal)'],,,No,regular,,"clarified butter (ghee), salt",No,No,,,,,
225,Haleem,Haleem,Bengali,ben,"Pakistan, Bangladesh",Asia,,,"['breakfast', 'lunch', 'dinner', 'anytime']",,"['Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",,Spoon,Any drink,special,Generally during Eid or Ramadan,"onion, lentils, beef, Beans",,,,,,,
821,سمبوسة,Sambusa or Samosas,Arabic,ara,"Pakistan, Sudan, Syrian Arab Republic, Egypt, India, Lebanon","Asia, Africa",,"Arab world, Pakistani, India.",['snack'],,['Side dish'],,"right hand, fork",,both,,"cheese, salt, beef, chicken, water, Oil, Flour",https://amiraspantry.com/arabian-sambosak-a-k-a-samosa/,,https://api.openverse.org/v1/images/f23d40a8-071a-4616-bf39-2074ea449a75/thumb/,triangular sambusa pieces served on a white platter with some green leaves on the side,,,
632,كبه,Kubbeh,Arabic,ara,"Palestine, Syrian Arab Republic, Jordan, Lebanon",Asia,,,['snack'],,"['Starter', 'Side dish', 'Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",,,,both,,"bulgur, meat, nuts",,,,,,,
248,Papeda,,Bahasa Indonesia,ind,"Papua New Guinea, West Papua, Indonesia","Asia, Oceania",Ambon (Indonesia); Maluku Islands (Indonesia); Sulawesi (Indonesia); West Papua (Indonesia / West Papua),"Austronesian groups, Melanesean groups, Papuans, Ambonese",['anytime'],,"['Side dish', 'Main dish - stand alone (e.g. one pot meal)', 'Main dish - eaten with sides']",,sticks; chopsticks,,regular,,sago,,"The congee is very sticky and viscous, with very little taste. For those that eat it regularly it can often replace rice as a staple food.",,,,,
513,Empanada,,Spanish,spa,"Paraguay, Peru, Uruguay, Argentina, Brazil, Chile, Colombia",South America,,,"['lunch', 'dinner', 'snack', 'anytime']",,"['Small plate / bowl for sharing', 'Small plate / bowl served as a part of a collection']",,hands,,both,,"tallow, sunflower oil, green olive, bell pepper, garlic, oregano, dough, egg, chilli pepper, onions, minced meat",https://tastesbetterfromscratch.com/empanadas/,,,,,,
