id,seed,local_name,apologize,not known,not real,take a guess,describe
531,0,鶏のから揚げ,False,False,False,False,"`鶏のから揚げ` is a popular Japanese dish made by deep-frying bite-sized pieces of seasoned chicken. The chicken is usually coated in a mixture of flour, cornstarch, and seasonings before being deep-fried until crispy and golden brown. The dish is often served with a side of Japanese mayonnaise for dipping or a squeeze of lemon for added flavor. `鶏のから揚げ` is commonly enjoyed as a main dish or as an appetizer in Japanese cuisine."
531,1,鶏のから揚げ,False,False,False,False,"鶏のから揚げ, often pronounced as ""tori no karaage,"" is a popular Japanese dish that consists of bite-sized, marinated pieces of chicken that are coated in a seasoned wheat flour or potato starch mixture and then deep-fried until crispy. The marinated chicken is typically seasoned with ingredients such as soy sauce, ginger, garlic, and sake to enhance the flavor profile. The result is a deliciously crispy and juicy fried chicken dish that is commonly served as a side dish, appetizer, or even as a main dish in Japanese cuisine. It is often enjoyed with a side of rice, shredded cabbage, or a dipping sauce like soy sauce mixed with vinegar or mayonnaise. Karaage is a favorite comfort food in Japan and can be found in various eateries, from casual street food stalls to more upscale restaurants."
531,2,鶏のから揚げ,False,False,False,False,"`鶏のから揚げ` is a popular Japanese dish consisting of bite-sized pieces of marinated chicken that are coated in a mixture of flour, starch, and seasonings before being deep-fried until crispy and golden brown. The name ""から揚げ"" (karaage) refers to the cooking method of deep-frying, while ""鶏"" (tori) means chicken. 

Typically, the chicken pieces are marinated in a mixture of soy sauce, ginger, garlic, and other seasonings to add flavor before being coated in the flour mixture. The end result is a tender and juicy interior contrasted with a crispy and crunchy exterior. `鶏のから揚げ` is often served with a side of shredded cabbage, a wedge of lemon, and a dipping sauce such as mayonnaise or soy sauce with grated daikon radish.

This dish is commonly enjoyed as a main course in Japanese cuisine, as a side dish with drinks at izakayas (Japanese pubs), or as a bento box component. Its versatility and delicious taste have made it a favorite among both locals and visitors to Japan."
531,3,鶏のから揚げ,False,False,False,False,"`鶏のから揚げ` (tori no karaage) is a popular Japanese dish consisting of bite-sized, marinated pieces of chicken that are coated in a seasoned flour or potato starch mixture before being deep-fried to achieve a crispy, golden-brown exterior. The chicken is typically marinated in a mixture of soy sauce, ginger, garlic, and other seasonings to enhance its flavor before frying. Karaage is known for its crunchy texture on the outside and juicy, tender meat on the inside. It is often served as a standalone dish or as a complement to rice, salad, or other side dishes in Japanese cuisine. Karaage is commonly found in bento boxes, izakayas (Japanese-style pubs), and as a popular street food in Japan."
531,4,鶏のから揚げ,False,False,False,False,"`鶏のから揚げ` , also known as ""karaage,"" is a popular Japanese dish that consists of bite-sized, marinated pieces of chicken that are coated in a seasoned wheat flour or potato starch mixture and then deep-fried until crispy and golden brown. The marinade typically includes soy sauce, garlic, ginger, and sesame oil, which gives the chicken a savory and umami flavor. Karaage is often served as an appetizer, side dish, or main course in Japanese cuisine and is commonly enjoyed with a squeeze of lemon or a side of mayonnaise for dipping. It is a beloved comfort food in Japan and is enjoyed by people of all ages."
530,0,卵焼き,False,False,False,False,"`卵焼き` (Tamagoyaki) is a popular Japanese dish that is essentially a rolled omelette made with eggs, sugar, soy sauce, and sometimes mirin (sweet rice wine). The dish is typically cooked in a rectangular pan or a special tamagoyaki pan to achieve its distinctive rolled shape. It is a staple in Japanese bento boxes and is often served as a side dish or enjoyed with steamed rice for breakfast or as a snack. The sweet and savory flavor of tamagoyaki makes it a favorite among both children and adults in Japan."
530,1,卵焼き,False,False,False,False,"`卵焼き` is a popular Japanese dish that is essentially a type of rolled omelette. It is made by mixing together eggs, soy sauce, sugar, and sometimes dashi (Japanese soup stock), and then cooking the mixture on a rectangular pan called a ""makiyakinabe."" The cooked egg is then rolled up into a log shape using a bamboo mat known as a ""makisu."" `卵焼き` is a commonly found dish in bento boxes, served alongside rice or as a side dish in traditional Japanese meals. It is enjoyed for its slightly sweet and savory flavor, along with its soft and fluffy texture."
530,2,卵焼き,False,False,False,False,"卵焼き, pronounced as ""tamagoyaki"" in Japanese, is a traditional Japanese rolled omelette dish made by rolling thin layers of seasoned egg mixture in a rectangular pan. The ingredients typically include eggs, dashi (Japanese soup stock), soy sauce, salt, and sugar. The dish has a slightly sweet and savory taste and a fluffy yet firm texture. It is commonly served as a side dish in bento boxes, as a topping on sushi or enjoyed on its own as a snack or breakfast item. Tamagoyaki is a popular and iconic dish in Japanese cuisine, loved for its simplicity, versatility, and delicious flavor."
530,3,卵焼き,False,False,False,False,"`卵焼き`, also known as tamagoyaki, is a popular Japanese dish made by rolling together several layers of seasoned beaten eggs in a rectangular pan to create a fluffy, slightly sweet omelette. It is a staple dish in Japanese cuisine and is commonly served in bento boxes, as a side dish, or as a topping for sushi rice. It has a distinctively light and moist texture with a slightly sweet flavor, making it a favorite among both adults and children in Japan. Tamagoyaki is typically seasoned with ingredients such as soy sauce, sugar, mirin (sweet rice wine), and dashi (Japanese soup stock). It can also be filled with ingredients like nori (seaweed), cheese, vegetables, or shrimp for added taste and texture."
530,4,卵焼き,False,False,False,False,"`卵焼き`, also known as tamagoyaki, is a popular Japanese dish made by rolling together thin layers of seasoned beaten eggs to create a rolled omelette. It is a simple yet delicious dish that is commonly enjoyed as a side dish or as a topping on sushi rice. The eggs are typically sweetened with sugar, soy sauce, or mirin, and sometimes seasoned with salt and dashi for added umami flavor. `卵焼き` is often cooked in a rectangular pan called a makiyakinabe to achieve the signature rectangular shape. It can be enjoyed hot or cold, making it a versatile and tasty addition to any meal."
