id,local_name,continent,seed,country_match,country_llm,countries,ingredients_intersect,ingredients,ingredients_llm,ingredients_union
472,Yam and plantain porridge,Africa,4,True,Nigeria,"Nigeria, Togo, Benin","['Yam', 'Plantain', 'Palm oil', 'Seasoning']","salt, fish, Yam, pepper, Palm oil, Plantain, Seasoning","['Yam', 'Plantain', 'Tomatoes', 'Onions', 'Red bell pepper', 'Palm oil', 'Stockfish', 'Smoked fish', 'Crayfish', 'Seasoning cubes']","['salt', 'fish', 'Yam', 'pepper', 'Palm oil', 'Plantain', 'Seasoning', 'Tomatoes', 'Onions', 'Red bell pepper', 'Stockfish', 'Smoked fish', 'Crayfish', 'Seasoning cubes']"
67,Ẹwà Agoyin,Africa,0,True,Nigeria,"Nigeria, Togo, Benin","['black eyed pea', 'black-eyed peas']","black eyed pea, Caramelised pepper sauce","['black-eyed peas', 'palm oil', 'onions', 'scotch bonnet peppers', 'tomatoes', 'bell peppers', 'cayenne pepper', 'iru (fermented locust beans)', 'salt', 'seasoning cubes']","['black-eyed peas', 'palm oil', 'onions', 'scotch bonnet peppers', 'tomatoes', 'bell peppers', 'cayenne pepper', 'iru (fermented locust beans)', 'salt', 'seasoning cubes', 'Caramelised pepper sauce']"
67,Ẹwà Agoyin,Africa,1,True,Nigeria.,"Nigeria, Togo, Benin","['black eyed pea', 'black-eyed peas']","black eyed pea, Caramelised pepper sauce","['black-eyed peas', 'palm oil', 'onions', 'scotch bonnet peppers', 'salt', 'seasoning cubes', 'tomato paste', 'crayfish', 'groundnut oil', 'scallions']","['black eyed pea', 'Caramelised pepper sauce', 'palm oil', 'onions', 'scotch bonnet peppers', 'salt', 'seasoning cubes', 'tomato paste', 'crayfish', 'groundnut oil', 'scallions']"
67,Ẹwà Agoyin,Africa,2,True,Nigeria,"Nigeria, Togo, Benin",['pepper'],"black eyed pea, Caramelised pepper sauce","['beans', 'palm oil', 'dried fish', 'onions', 'pepper', 'tomato paste', 'spices', 'salt', 'stock cubes', 'water']","['black eyed pea', 'beans', 'palm oil', 'dried fish', 'onions', 'pepper', 'tomato paste', 'spices', 'salt', 'stock cubes', 'water', 'Caramelised pepper sauce']"
67,Ẹwà Agoyin,Africa,3,True,Nigeria,"Nigeria, Togo, Benin","['black eyed pea', 'pepper']","black eyed pea, Caramelised pepper sauce","['black-eyed peas', 'palm oil', 'crayfish', 'onions', 'pepper', 'tomatoes', 'scotch bonnet peppers', 'salt', 'seasoning cubes', 'dried fish']","['black eyed pea', 'Caramelised pepper sauce', 'palm oil', 'crayfish', 'onions', 'pepper', 'tomatoes', 'scotch bonnet peppers', 'salt', 'seasoning cubes', 'dried fish']"
67,Ẹwà Agoyin,Africa,4,True,Nigeria,"Nigeria, Togo, Benin","['black eyed pea', 'peppers']","black eyed pea, Caramelised pepper sauce","['black-eyed peas', 'palm oil', 'onions', 'peppers', 'tomatoes', 'seasonings', 'salt', 'smoked fish', 'stockfish', 'locust beans']","['black eyed pea', 'palm oil', 'onions', 'peppers', 'tomatoes', 'seasonings', 'salt', 'smoked fish', 'stockfish', 'locust beans', 'Caramelised pepper sauce']"
69,Iyán/ Ruam-Yo,Africa,0,True,Nigeria,"Nigeria, Togo, Benin, Côte d'Ivoire",['Yam'],Yam,"['plantains', 'palm oil', 'onions', 'peppers', 'tomatoes', 'spices', 'meat (optional)', 'fish (optional)', 'eggs (optional)', 'salt']","['Yam', 'plantains', 'palm oil', 'onions', 'peppers', 'tomatoes', 'spices', 'meat (optional)', 'fish (optional)', 'eggs (optional)', 'salt']"
69,Iyán/ Ruam-Yo,Africa,1,True,Nigeria,"Nigeria, Togo, Benin, Côte d'Ivoire",['Yam'],Yam,"['Yam', 'Palm oil', 'Onions', 'Pepper', 'Tomatoes', 'Salt', 'Seasoning cubes', 'Smoked fish', 'Spinach', 'Ground crayfish']","['Yam', 'Palm oil', 'Onions', 'Pepper', 'Tomatoes', 'Salt', 'Seasoning cubes', 'Smoked fish', 'Spinach', 'Ground crayfish']"
69,Iyán/ Ruam-Yo,Africa,2,True,Nigeria,"Nigeria, Togo, Benin, Côte d'Ivoire",['Yam'],Yam,"['Pounded yam', 'Okra', 'Palm oil', 'Onions', 'Pepper', 'Seasoning cubes', 'Vegetables', 'Assorted meat', 'Fish', 'Salt']","['Yam', 'Pounded yam', 'Okra', 'Palm oil', 'Onions', 'Pepper', 'Seasoning cubes', 'Vegetables', 'Assorted meat', 'Fish', 'Salt']"
69,Iyán/ Ruam-Yo,Africa,3,True,Nigeria,"Nigeria, Togo, Benin, Côte d'Ivoire",['Yam'],Yam,"['Yam', 'Palm oil', 'Onions', 'Tomatoes', 'Bell peppers', 'Scotch bonnet peppers', 'Salt', 'Fish or meat', 'Stock cubes', 'Garlic']","['Yam', 'Palm oil', 'Onions', 'Tomatoes', 'Bell peppers', 'Scotch bonnet peppers', 'Salt', 'Fish or meat', 'Stock cubes', 'Garlic']"
69,Iyán/ Ruam-Yo,Africa,4,True,Nigeria,"Nigeria, Togo, Benin, Côte d'Ivoire",['yam'],Yam,"['yam', 'palm oil', 'onions', 'seasoning cubes', 'salt', 'pepper', 'tomatoes', 'bell peppers', 'smoked fish', 'spinach']","['yam', 'palm oil', 'onions', 'seasoning cubes', 'salt', 'pepper', 'tomatoes', 'bell peppers', 'smoked fish', 'spinach']"
682,beignet koki / Akara,Africa,0,True,Nigeria,"Nigeria, Togo, Cameroon, Ghana","['black-eyed peas', 'salt']","salt, pepper, Palm oil, water, black-eyed peas (koki)","['black-eyed peas', 'onion', 'scotch bonnet pepper', 'salt', 'oil']","['salt', 'Palm oil', 'water', 'black-eyed peas', 'onion', 'scotch bonnet pepper', 'oil']"
682,beignet koki / Akara,Africa,1,True,Nigeria,"Nigeria, Togo, Cameroon, Ghana","['black-eyed peas', 'salt']","salt, pepper, Palm oil, water, black-eyed peas (koki)","['black-eyed peas', 'onions', 'scotch bonnet peppers', 'salt', 'baking soda', 'vegetable oil', 'garlic', 'ginger', 'seasoning cubes', 'flour']","['salt', 'black-eyed peas', 'onions', 'scotch bonnet peppers', 'Palm oil', 'water', 'baking soda', 'vegetable oil', 'garlic', 'ginger', 'seasoning cubes', 'flour']"
682,beignet koki / Akara,Africa,2,True,Nigeria,"Nigeria, Togo, Cameroon, Ghana","['salt', 'black-eyed peas', 'water']","salt, pepper, Palm oil, water, black-eyed peas (koki)","['black-eyed peas', 'onion', 'scotch bonnet peppers', 'salt', 'vegetable oil', 'baking soda', 'garlic', 'ginger', 'seasoning cubes', 'water']","['salt', 'black-eyed peas', 'water', 'onion', 'scotch bonnet peppers', 'vegetable oil', 'garlic', 'ginger', 'seasoning cubes', 'baking soda']"
682,beignet koki / Akara,Africa,3,True,Nigeria,"Nigeria, Togo, Cameroon, Ghana","['salt', 'black-eyed peas', 'water']","salt, pepper, Palm oil, water, black-eyed peas (koki)","['black-eyed peas', 'onion', 'scotch bonnet pepper', 'salt', 'oil', 'baking soda', 'garlic', 'ginger', 'spices', 'water']","['salt', 'black-eyed peas', 'water', 'onion', 'scotch bonnet pepper', 'oil', 'baking soda', 'garlic', 'ginger', 'spices']"
682,beignet koki / Akara,Africa,4,True,Nigeria,"Nigeria, Togo, Cameroon, Ghana","['salt', 'black-eyed peas']","salt, pepper, Palm oil, water, black-eyed peas (koki)","['black-eyed peas', 'onion', 'scotch bonnet pepper', 'salt', 'oil', 'baking soda', 'spices (such as ginger and garlic)', 'optional ingredients like shrimp or fish']","['salt', 'black-eyed peas', 'oil', 'onion', 'scotch bonnet pepper', 'spices (such as ginger and garlic)', 'baking soda', 'optional ingredients like shrimp or fish']"
662,Saag,Asia,0,True,India,Pakistan,"['salt', 'onion', 'tomato', 'garlic', 'ginger']","clarified butter (ghee), salt","['spinach', 'mustard greens', 'fenugreek leaves', 'onion', 'tomato', 'garlic', 'ginger', 'green chili', 'cumin seeds', 'coriander powder']","['clarified butter (ghee)', 'salt', 'spinach', 'mustard greens', 'fenugreek leaves', 'onion', 'tomato', 'garlic', 'ginger', 'green chili', 'cumin seeds', 'coriander powder']"
662,Saag,Asia,1,True,India,Pakistan,"['salt', 'garlic', 'onion', 'tomato', 'ginger', 'cumin seeds', 'coriander powder']","clarified butter (ghee), salt","['spinach', 'mustard leaves', 'fenugreek leaves', 'green chilies', 'garlic', 'onion', 'tomato', 'ginger', 'cumin seeds', 'coriander powder']","['clarified butter (ghee)', 'salt', 'spinach', 'mustard leaves', 'fenugreek leaves', 'green chilies', 'garlic', 'onion', 'tomato', 'ginger', 'cumin seeds', 'coriander powder']"
662,Saag,Asia,2,True,India,Pakistan,['salt'],"clarified butter (ghee), salt","['Spinach', 'Mustard greens', 'Fenugreek leaves', 'Onion', 'Tomato', 'Green chili', 'Ginger', 'Garlic', 'Garam masala', 'Turmeric']","['clarified butter (ghee)', 'salt', 'Spinach', 'Mustard greens', 'Fenugreek leaves', 'Onion', 'Tomato', 'Green chili', 'Ginger', 'Garlic', 'Garam masala', 'Turmeric']"
662,Saag,Asia,3,True,India,Pakistan,"['salt', 'ginger', 'onion', 'tomato']","clarified butter (ghee), salt","['spinach', 'mustard leaves', 'fenugreek leaves', 'green chilies', 'garlic', 'ginger', 'onion', 'tomato', 'cumin seeds', 'turmeric']","['clarified butter (ghee)', 'salt', 'spinach', 'mustard leaves', 'fenugreek leaves', 'green chilies', 'garlic', 'ginger', 'onion', 'tomato', 'cumin seeds', 'turmeric']"
662,Saag,Asia,4,True,India,Pakistan,['salt'],"clarified butter (ghee), salt","['spinach', 'mustard greens', 'fenugreek leaves', 'onions', 'tomatoes', 'green chilies', 'ginger', 'garlic', 'salt', 'spices']","['clarified butter (ghee)', 'salt', 'spinach', 'mustard greens', 'fenugreek leaves', 'onions', 'tomatoes', 'green chilies', 'ginger', 'garlic', 'spices']"
225,Haleem,Asia,0,True,Pakistan,"Pakistan, Bangladesh","['onion', 'lentils', 'beef']","onion, lentils, beef, Beans","['Wheat', 'Barley', 'Meat (usually beef or chicken)', 'Lentils', 'Spices (including cumin, coriander, ginger, garlic)', 'Onions', 'Yogurt', 'Ghee', 'Mint leaves', 'Lemon']","['onion', 'lentils', 'beef', 'Beans', 'Wheat', 'Barley', 'Meat', 'Spices', 'Yogurt', 'Ghee', 'Mint leaves', 'Lemon']"
225,Haleem,Asia,1,True,Pakistan,"Pakistan, Bangladesh","['Onion', 'Lentils']","onion, lentils, beef, Beans","['Wheat', 'Barley', 'Meat (often beef or mutton)', 'Lentils', 'Spices', 'Ghee', 'Onions', 'Garlic', 'Ginger', 'Mint']","['onion', 'lentils', 'beef', 'Beans', 'Wheat', 'Barley', 'Meat (often beef or mutton)', 'Spices', 'Ghee', 'Garlic', 'Ginger', 'Mint']"
225,Haleem,Asia,2,True,Pakistan,"Pakistan, Bangladesh","['onion', 'lentils', 'beef']","onion, lentils, beef, Beans","['wheat', 'meat (usually chicken or beef)', 'lentils', 'barley', 'spices (cumin, coriander, etc.)', 'ghee', 'onions', 'garlic', 'ginger', 'yogurt']","['onion', 'lentils', 'beef', 'Beans', 'wheat', 'meat (usually chicken or beef)', 'barley', 'spices (cumin, coriander, etc.)', 'ghee', 'garlic', 'ginger', 'yogurt']"
225,Haleem,Asia,3,True,Pakistan,"Pakistan, Bangladesh","['onion', 'lentils']","onion, lentils, beef, Beans","['Wheat', 'Barley', 'Meat (usually chicken, beef or lamb)', 'Lentils', 'Spices (such as ginger, garlic, cumin, coriander)', 'Onions', 'Yogurt', 'Oil or ghee', 'Mint leaves', 'Lemon']","['onion', 'lentils', 'beef', 'Beans', 'Wheat', 'Barley', 'Meat', 'Spices', 'Yogurt', 'Oil or ghee', 'Mint leaves', 'Lemon']"
225,Haleem,Asia,4,True,Pakistan,"Pakistan, Bangladesh","['onion', 'lentils', 'beef']","onion, lentils, beef, Beans","['Boneless meat (usually beef or chicken)', 'Wheat', 'Barley', 'Urad dal (black gram lentils)', 'Moong dal (split mung beans)', 'Chana dal (split chickpeas)', 'Onions', 'Ginger-garlic paste', 'Chili powder', 'Turmeric']","['onion', 'lentils', 'beef', 'Beans', 'Boneless meat (usually beef or chicken)', 'Wheat', 'Barley', 'Urad dal (black gram lentils)', 'Moong dal (split mung beans)', 'Chana dal (split chickpeas)', 'Ginger-garlic paste', 'Chili powder', 'Turmeric']"
821,سمبوسة,"Asia, Africa",0,True,Syria,"Pakistan, Sudan, Syrian Arab Republic, Egypt, India, Lebanon","['salt', 'beef', 'chicken', 'oil']","cheese, salt, beef, chicken, water, Oil, Flour","['ground meat', 'onions', 'parsley', 'pine nuts', 'spices', 'lemon juice', 'phyllo dough', 'oil', 'salt', 'pepper']","['cheese', 'salt', 'beef', 'chicken', 'water', 'oil', 'flour', 'ground meat', 'onions', 'parsley', 'pine nuts', 'spices', 'lemon juice', 'phyllo dough', 'pepper']"
821,سمبوسة,"Asia, Africa",1,False,Jordan,"Pakistan, Sudan, Syrian Arab Republic, Egypt, India, Lebanon","['salt', 'oil', 'flour']","cheese, salt, beef, chicken, water, Oil, Flour","['ground meat', 'onion', 'garlic', 'parsley', 'spices', 'lemon juice', 'salt', 'pepper', 'dough', 'vegetable oil']","['cheese', 'salt', 'beef', 'chicken', 'water', 'Oil', 'Flour', 'ground meat', 'onion', 'garlic', 'parsley', 'spices', 'lemon juice', 'pepper', 'dough', 'vegetable oil']"
821,سمبوسة,"Asia, Africa",2,True,Saudi Arabia,"Pakistan, Sudan, Syrian Arab Republic, Egypt, India, Lebanon","['beef', 'chicken', 'salt', 'Oil']","cheese, salt, beef, chicken, water, Oil, Flour","['Ground lamb or beef', 'Onion', 'Garlic', 'Parsley', 'Spices (such as cumin, coriander, paprika)', 'Salt', 'Pepper', 'Phyllo dough or samosa wrappers', 'Oil for frying', 'Potatoes (optional)']","['cheese', 'salt', 'beef', 'chicken', 'water', 'Oil', 'Flour', 'Ground lamb or beef', 'Onion', 'Garlic', 'Parsley', 'Spices (such as cumin, coriander, paprika)', 'Pepper', 'Phyllo dough or samosa wrappers', 'Oil for frying', 'Potatoes (optional)']"
821,سمبوسة,"Asia, Africa",3,False,Iraq,"Pakistan, Sudan, Syrian Arab Republic, Egypt, India, Lebanon","['salt', 'oil']","cheese, salt, beef, chicken, water, Oil, Flour","['minced meat', 'onions', 'parsley', 'spices', 'black pepper', 'salt', 'lemon juice', 'phyllo dough', 'vegetable oil', 'egg']","['cheese', 'salt', 'beef', 'chicken', 'water', 'Oil', 'Flour', 'minced meat', 'onions', 'parsley', 'spices', 'black pepper', 'lemon juice', 'phyllo dough', 'vegetable oil', 'egg']"
821,سمبوسة,"Asia, Africa",4,True,Syria,"Pakistan, Sudan, Syrian Arab Republic, Egypt, India, Lebanon","['salt', 'oil']","cheese, salt, beef, chicken, water, Oil, Flour","['Minced meat', 'Onion', 'Spices (such as cumin, coriander, and cinnamon)', 'Pepper', 'Salt', 'Chili powder', 'Garlic', 'Lemon juice', 'Phyllo dough', 'Oil']","['cheese', 'salt', 'beef', 'chicken', 'water', 'Oil', 'Flour', 'Minced meat', 'Onion', 'Spices (such as cumin, coriander, and cinnamon)', 'Pepper', 'Chili powder', 'Garlic', 'Lemon juice', 'Phyllo dough']"
632,كبه,Asia,0,False,Iraq.,"Palestine, Syrian Arab Republic, Jordan, Lebanon","['bulgur wheat', 'nuts']","bulgur, meat, nuts","['ground beef or lamb', 'bulgur wheat', 'onion', 'pine nuts', 'allspice', 'cinnamon', 'black pepper', 'salt', 'olive oil']","['bulgur', 'meat', 'nuts', 'ground beef or lamb', 'onion', 'pine nuts', 'allspice', 'cinnamon', 'black pepper', 'salt', 'olive oil']"
632,كبه,Asia,1,True,"Middle East (specifically Lebanon, Syria, and Iraq)","Palestine, Syrian Arab Republic, Jordan, Lebanon","['bulgur', 'meat', 'nuts', 'ground beef or lamb', 'bulgur wheat', 'pine nuts']","bulgur, meat, nuts","['ground beef or lamb', 'bulgur wheat', 'onions', 'pine nuts', 'allspice', 'cinnamon', 'salt', 'pepper', 'olive oil', 'tahini sauce']","['bulgur', 'meat', 'nuts', 'ground beef or lamb', 'onions', 'pine nuts', 'allspice', 'cinnamon', 'salt', 'pepper', 'olive oil', 'tahini sauce']"
632,كبه,Asia,2,False,Iraq,"Palestine, Syrian Arab Republic, Jordan, Lebanon","['bulgur', 'meat', 'nuts']","bulgur, meat, nuts","['Bulghur wheat', 'Onion', 'Ground beef or lamb', 'Allspice', 'Cinnamon', 'Salt', 'Pepper', 'Pine nuts', 'Parsley']","['bulgur', 'meat', 'nuts', 'Onion', 'Ground beef or lamb', 'Allspice', 'Cinnamon', 'Salt', 'Pepper', 'Pine nuts', 'Parsley']"
632,كبه,Asia,3,False,Iraq,"Palestine, Syrian Arab Republic, Jordan, Lebanon","['bulgur', 'meat', 'nuts']","bulgur, meat, nuts","['bulgur', 'ground meat', 'onion', 'pine nuts', 'allspice', 'salt', 'pepper', 'cinnamon', 'nutmeg', 'vegetable oil']","['bulgur', 'meat', 'nuts', 'ground meat', 'onion', 'pine nuts', 'allspice', 'salt', 'pepper', 'cinnamon', 'nutmeg', 'vegetable oil']"
632,كبه,Asia,4,True,Lebanon,"Palestine, Syrian Arab Republic, Jordan, Lebanon","['bulgur', 'meat', 'nuts']","bulgur, meat, nuts","['ground meat', 'bulgur', 'onions', 'pine nuts', 'spices', 'salt', 'pepper', 'cumin', 'allspice', 'parsley']","['bulgur', 'meat', 'nuts', 'ground meat', 'onions', 'pine nuts', 'spices', 'salt', 'pepper', 'cumin', 'allspice', 'parsley']"
248,Papeda,"Asia, Oceania",0,True,Indonesia,"Papua New Guinea, West Papua, Indonesia",['Sago'],sago,"['Sago flour', 'Water', 'Salt']","['sago', 'Sago flour', 'Water', 'Salt']"
248,Papeda,"Asia, Oceania",1,True,Indonesia,"Papua New Guinea, West Papua, Indonesia",['sago'],sago,"['Sago starch', 'Water', 'Turmeric', 'Salt', 'Bay leaves', 'Lime']","['Sago', 'Sago starch', 'Water', 'Turmeric', 'Salt', 'Bay leaves', 'Lime']"
248,Papeda,"Asia, Oceania",2,True,Indonesia,"Papua New Guinea, West Papua, Indonesia",['sago'],sago,"['Sagu flour', 'Water', 'Salt']","['sago', 'Sagu flour', 'Water', 'Salt']"
248,Papeda,"Asia, Oceania",3,True,Indonesia,"Papua New Guinea, West Papua, Indonesia",['Sago'],sago,"['Sago flour', 'Water', 'Sugar', 'Salt', 'Lime juice', 'Lemon basil leaves', 'Palm sugar', 'Chili peppers', 'Fish', 'Turmeric']","['Sago', 'Sago flour', 'Water', 'Sugar', 'Salt', 'Lime juice', 'Lemon basil leaves', 'Palm sugar', 'Chili peppers', 'Fish', 'Turmeric']"
248,Papeda,"Asia, Oceania",4,True,Indonesia,"Papua New Guinea, West Papua, Indonesia","['sago', 'Sago starch', 'Water', 'Salt']",sago,"['Sago starch', 'Water', 'Salt']","['Sago', 'Sago starch', 'Water', 'Salt']"
513,Empanada,South America,0,True,Spain,"Paraguay, Peru, Uruguay, Argentina, Brazil, Chile, Colombia","['bell pepper', 'green olives', 'onion']","tallow, sunflower oil, green olive, bell pepper, garlic, oregano, dough, egg, chilli pepper, onions, minced meat","['ground beef', 'onion', 'bell pepper', 'hard-boiled egg', 'green olives', 'raisins', 'spices', 'paprika', 'olive oil', 'flour']","['tallow', 'sunflower oil', 'green olive', 'bell pepper', 'garlic', 'oregano', 'dough', 'egg', 'chilli pepper', 'onions', 'minced meat', 'ground beef', 'onion', 'hard-boiled egg', 'raisins', 'spices', 'paprika', 'olive oil', 'flour']"
513,Empanada,South America,1,False,Spain,"Paraguay, Peru, Uruguay, Argentina, Brazil, Chile, Colombia","['green olive', 'bell pepper', 'onions']","tallow, sunflower oil, green olive, bell pepper, garlic, oregano, dough, egg, chilli pepper, onions, minced meat","['Beef', 'Onion', 'Bell pepper', 'Hard-boiled eggs', 'Green olives', 'Spices', 'Flour', 'Butter', 'Oil', 'Paprika']","['tallow', 'sunflower oil', 'green olive', 'bell pepper', 'garlic', 'oregano', 'dough', 'egg', 'chilli pepper', 'onions', 'minced meat', 'Beef', 'Onion', 'Hard-boiled eggs', 'Spices', 'Flour', 'Butter', 'Oil', 'Paprika']"
513,Empanada,South America,2,True,Spain,"Paraguay, Peru, Uruguay, Argentina, Brazil, Chile, Colombia","['green olive', 'bell pepper', 'dough', 'egg', 'onion']","tallow, sunflower oil, green olive, bell pepper, garlic, oregano, dough, egg, chilli pepper, onions, minced meat","['ground beef', 'onion', 'bell pepper', 'hard-boiled egg', 'green olives', 'raisins', 'cumin', 'paprika', 'salt', 'dough (flour, water, lard)']","['tallow', 'sunflower oil', 'green olive', 'bell pepper', 'garlic', 'oregano', 'dough', 'egg', 'chilli pepper', 'onions', 'minced meat', 'ground beef', 'onion', 'hard-boiled egg', 'raisins', 'cumin', 'paprika', 'salt', 'dough (flour, water, lard)']"
513,Empanada,South America,3,True,Spain,"Paraguay, Peru, Uruguay, Argentina, Brazil, Chile, Colombia","['green olive', 'bell pepper', 'onions']","tallow, sunflower oil, green olive, bell pepper, garlic, oregano, dough, egg, chilli pepper, onions, minced meat","['Ground beef', 'Onion', 'Red bell pepper', 'Paprika', 'Cumin', 'Hard-boiled eggs', 'Green olives', 'Raisins', 'Olive oil', 'Salt']","['tallow', 'sunflower oil', 'green olive', 'bell pepper', 'garlic', 'oregano', 'dough', 'egg', 'chilli pepper', 'onions', 'minced meat', 'Ground beef', 'Onion', 'Red bell pepper', 'Paprika', 'Cumin', 'Hard-boiled eggs', 'Green olives', 'Raisins', 'Olive oil', 'Salt']"
513,Empanada,South America,4,True,Spain,"Paraguay, Peru, Uruguay, Argentina, Brazil, Chile, Colombia","['bell pepper', 'green olives', 'dough', 'onion']","tallow, sunflower oil, green olive, bell pepper, garlic, oregano, dough, egg, chilli pepper, onions, minced meat","['ground beef', 'onion', 'bell pepper', 'hard-boiled eggs', 'green olives', 'raisins', 'cumin', 'paprika', 'dough', 'oil']","['tallow', 'sunflower oil', 'green olive', 'bell pepper', 'garlic', 'oregano', 'dough', 'egg', 'chilli pepper', 'onions', 'minced meat', 'ground beef', 'onion', 'hard-boiled eggs', 'raisins', 'cumin', 'paprika', 'oil']"
281,Mango Float,Asia,0,True,Philippines,Philippines,"['mango', 'vanilla extract', 'condensed milk']","mango, vanilla extract, condensed milk, heavy cream","['ripe mangoes', 'condensed milk', 'whipped cream', 'graham crackers', 'mango juice', 'sugar', 'vanilla extract', 'salt', 'mango slices for topping', 'crushed grahams for topping']","['mango', 'vanilla extract', 'condensed milk', 'heavy cream', 'whipped cream', 'sugar', 'salt', 'mango slices for topping', 'crushed grahams for topping']"
281,Mango Float,Asia,1,True,Philippines,Philippines,"['mango', 'vanilla extract', 'condensed milk']","mango, vanilla extract, condensed milk, heavy cream","['mangoes', 'graham crackers', 'condensed milk', 'whipping cream', 'sugar', 'vanilla extract', 'milk', 'butter', 'gelatin', 'water']","['mango', 'vanilla extract', 'condensed milk', 'whipping cream']"
